56e30dd551531f7e33000016	List core circadian clock genes.	PER1, CRY1, CRY2, CLOCK, BMAL1, and CKlε   Expression levels of five clock genes (Rev-Erbα, Per1, Per2, Bmal1 and Cry1) altered expression patterns of the circadian clock genes, Bmal1 and Per2.  This review will focus on the core circadian clock genes CLOCK, BMAL1, Per, and Cry. CLOCK, RORA, and NPAS2 Rev-erbα and Bmal1  he core circadian clock genes BMAL1, PER1/2 and CRY1/2. CLOCK/BMAL1, the core circadian clock components	[['CLOCK'], ['BMAL1'], ['Per'], ['Cry'], ['CKlε']]
5a8afbf2fcd1d6a10c00001c	In quadruped mammals, what bones make up the stifle?	MR images showed the bone, articular cartilage, menisci and ligaments of the normal tiger stifle. SE T1-weighted sequence provided excellent resolution of the subchondral bones of the femur, tibia and patella compared with the GE STIR T2-weighted MR images.	[['femur'], ['tibia'], ['patella']]
58ea59273e8b6dc87c000012	List viral vectors used in gene therapy.	Not only can some genetically engineered adenoviral vectors achieve remarkably efficient and specific gene delivery to target cells, but they also may act as anticancer agents by selectively replicating within cancer cells . Using these criteria, we then evaluate approaches made to model PD using viral vectors to date, including both adeno-associated viruses and lentiviruses Recombinant AAV (rAAV) vectors are a suitable vector for gene therapy studies because of desired characteristics such as low immunogenicity, transfection of non-dividing and dividing cells, and long-term expression of the transgene. Over the last five years, the number of clinical trials involving AAV (adeno-associated virus) and lentiviral vectors continue to increase by about 150 trials each year. For continued success, AAV and lentiviral expression cassettes need to be designed to meet each disease's specific needs.  describes commonly used gene therapeutics (herpes simplex viral vector (HSV) and adeno-associated viral vector (AAV)) This study examined the efficacy of gene therapy of lung adenocarcinoma using specifically controlled type I herpes simplex virus recombinant vector expressing Gibbon ape leukemia virus membrane fusion glycoprotein gene (GALV.fus)	[['adeno-associated viruses'], ['lentiviruses'], ['herpes simplex viral vector']]
5a736efc3b9d13c708000006	Which chromosomes are implicated in the Emanuel syndrome?	Single‑nucleotide polymorphism‑array analysis of the proband indicated a partial duplication of chromosomes 22 and 11 at 22q11.1‑q11.21 and 11q23.3‑q25, respectively, which confirmed the diagnosis of ES. NGS and FISH analysis verified that the supernumerary marker chromosome carried by the fetus was der(22) t(11; 22) (q23;q11).  Emanuel syndrome is associated with supernumerary chromosome, which consists of the extra genetic material from chromosome 11 and 22.  Multiple congenital anomalies and craniofacial dysmorphism are characterizing the so-called Emanuel or supernumerary der(22)t(11;22) syndrome (OMIM609029).  Complex sSMCs consist of chromosomal material derived from more than one chromosome, for example, the derivative der(22)t(11;22)(q23;q11.2) in Emanuel syndrome. A case with Emanuel syndrome: extra derivative 22 chromosome inherited from the mother.  Affected children are usually identified in the newborn period as the offspring of balanced (11;22) translocation carriers. We report a 3-year-old boy with the t(11;22)(q23;q11) chromosome, transmitted in an unbalanced fashion from his mother.  Balanced carriers of t(11;22) usually manifest no clinical symptoms, and are often identified after the birth of offspring with an unbalanced form of this translocation, known as Emanuel syndrome.  Derivative 11;22 (emanuel) syndrome: a case report and a review. Complex sSMC consist of chromosomal material derived from more than one chromosome; the best known representative of this group is the derivative chromosome 22 {der(22)t(11;22)} or Emanuel syndrome.  The syndrome is caused by chromosomal imbalance due to a supernumerary derivative chromosome 22.  We have generated iPSCs from monosomy X [Turner syndrome (TS)], trisomy 8 (Warkany syndrome 2), trisomy 13 (Patau syndrome) and partial trisomy 11;22 (Emanuel syndrome), using either skin fibroblasts from affected individuals or amniocytes from antenatal diagnostic tests.  Emanuel syndrome is an inherited chromosomal abnormality resulting from 3:1 meiotic segregation from parental balanced translocation carrier t(11;22)(q23;q11), mostly of maternal origin.  Here in, we describe a female patient with supernumerary der(22) syndrome (Emanuel syndrome) due to balanced translocation carrier father t(11;22) (q23;q11).  The t(11;22)(q23;q11.2) is the main recurrent germline translocation in humans. Unbalanced translocation can be transmitted to the progeny and can cause Emanuel syndrome. Complex small supernumerary marker chromosomes (sSMCs) constitute one of the smallest subsets within the patients with an sSMC. Complex sSMCs consist of chromosomal material derived from more than one chromosome, for example, the derivative der(22)t(11;22)(q23;q11.2) in Emanuel syndrome. Emanuel syndrome is associated with supernumerary chromosome, which consists of the extra genetic material from chromosome 11 and 22. The observed number of Emanuel syndrome cases was 36 and that of t(11;22) balanced translocation carriers, 40. Emanuel syndrome is an inherited chromosomal abnormality resulting from 3:1 meiotic segregation from parental balanced translocation carrier t(11;22)(q23;q11), mostly of maternal origin. Emanuel syndrome results from +der(22)t(11q23;22q11). Here in, we describe a female patient with supernumerary der(22) syndrome (Emanuel syndrome) due to balanced translocation carrier father t(11;22) (q23;q11). Complex sSMC consist of chromosomal material derived from more than one chromosome; the best known representative of this group is the derivative chromosome 22 {der(22)t(11;22)} or Emanuel syndrome. Complex sSMCs consist of chromosomal material derived from more than one chromosome, for example, the derivative der(22)t(11;22)(q23;q11.2) in Emanuel syndrome. Balanced carriers of t(11;22) usually manifest no clinical symptoms, and are often identified after the birth of offspring with an unbalanced form of this translocation, known as Emanuel syndrome. supernumerary chromosome der 22 t 11 22 emanuel syndrome associates with novel features a case with emanuel syndrome extra derivative 22 chromosome inherited from the mother emanuel syndrome is a rare chromosomal disorder characterized by severe mental retardation and multiple anomalies the syndrome is caused by chromosomal imbalance due to a supernumerary derivative chromosome 22 little is known regarding the characteristics of prenatal biochemical screening or ultrasonographic markers in this syndrome we aimed to identify a prenatal screening pattern characteristic of emanuel syndrome we report the prenatal characteristics of five fetuses with emanuel syndrome four of which were diagnosed prenatally we found no consistent pattern of prenatal biochemical markers or other prenatal characteristics nevertheless increased nt low papp a and ultrasound features such as intra uterine growth restriction posterior fossa cardiac and bowel abnormalities may be helpful in raising the suspicion for this rare genetic syndrome review of the biochemical screening results ultrasound findings and demographic characteristics of this emanuel syndrome case series as well as of the relevant literature fail to suggest a characteristic prenatal pattern. emanuel syndrome is associated with supernumerary chromosome which consists of the extra genetic material from chromosome 11 and 22 the frequency of this syndrome has been reported as 1 in 110 000 it is a rare anomaly associated with multiple systemic malformations such as micrognathia and congenital heart disease in addition patients with emanuel syndrome may have seizure disorders we experienced anesthetic management of a patient with emanuel syndrome who underwent palatoplasty this patient had received tracheotomy due to micrognathia in addition he had atrial septal defect mild pulmonary artery stenosis and cleft palate palatoplasty was performed without any complication during anesthesia close attention was directed to cardiac function seizure and airway management. complex small supernumerary marker chromosomes ssmc constitute one of the smallest subgroups of ssmc in general complex ssmc consist of chromosomal material derived from more than one chromosome the best known representative of this group is the derivative chromosome 22 der 22 t 11 22 or emanuel syndrome in 2008 we speculated that complex ssmc could be part of an underestimated entity here the overall yet reported 412 complex ssmc are summarized they constitute 8 4 of all yet in detail characterized ssmc cases the majority of the complex ssmc is contributed by patients suffering from emanuel syndrome 82 besides there are a der 22 t 8 22 q24 1 q11 1 and a der 13 t 13 18 q11 p11 21 or der 21 t 18 21 p11 21 q11 1 der 13 or 21 t 13 or 21 18 syndrome the latter two represent another 2 6 and 2 2 of the complex ssmc cases respectively the large majority of complex ssmc has a centric minute shape and derives from an acrocentric chromosome nonetheless complex ssmc can involve material from each chromosomal origin most complex ssmc are inherited form a balanced translocation in one parent and are non mosaic interestingly there are hot spots for the chromosomal breakpoints involved complex ssmc need to be considered in diagnostics especially in non mosaic centric minute shaped ssmc as yet three complex ssmc associated syndromes are identified as recurrent breakpoints in the complex ssmc were characterized it is to be expected that more syndromes are identified in this subgroup of ssmc overall complex ssmc emphasize once more the importance of detailed cytogenetic analyses especially in patients with idiopathic mental retardation. emanuel syndrome is characterized by multiple congenital anomalies and developmental disability it is caused by the presence of a supernumerary derivative chromosome that contains material from chromosomes 11 and 22 the origin of this imbalance is 3 1 malsegregation of a parental balanced translocation between chromosomes 11 and 22 which is the most common recurrent reciprocal translocation in humans little has been published on the clinical features of this syndrome since the 1980s and information on natural history is limited we designed a questionnaire to collect information from families recruited through an international online support group chromosome 22 central data gathered include information on congenital anomalies medical and surgical history developmental and behavioral issues and current abilities we received information on 63 individuals with emanuel syndrome ranging in age from newborn to adulthood as previously recognized congenital anomalies were common the most frequent being ear pits 76 micrognathia 60 heart malformations 57 and cleft palate 54 our data suggest that vision and hearing impairment seizures failure to thrive and recurrent infections particularly otitis media are common in this syndrome psychomotor development is uniformly delayed however the majority of individuals over 70 eventually learn to walk with support language development and ability for self care are also very impaired this study provides new information on the clinical spectrum and natural history of emanuel syndrome for families and physicians caring for these individuals. emanuel syndrome is an inherited chromosomal abnormality resulting from 3 1 meiotic segregation from parental balanced translocation carrier t 11 22 q23 q11 mostly of maternal origin it is characterized by mental retardation microcephaly preauricular tag or sinus ear anomalies cleft or high arched palate micrognathia congenital heart diseases kidney abnormalities structural brain anomalies and genital anomalies in male here in we describe a female patient with supernumerary der 22 syndrome emanuel syndrome due to balanced translocation carrier father t 11 22 q23 q11 she was mentally and physically disabled and had most of the craniofacial dysmorphism of this syndrome our patient had cleft palate maldeveloped corpus callosum and hind brain with normal internal organs additionally arachnodactyly hyperextensibility of hand joints abnormal deep palmar and finger creases extra finger creases and bilateral talipus were evident and not previously described with this syndrome cytogenetic analysis and fish documented that the patient had both translocation chromosomes plus an additional copy of der 22 with karyotyping 47 xx t 11 22 q23 q11 der 22 t 11 22 q23 q11 we postulated that this rare chromosomal complement can arise from 2 2 segregation in the first meiotic division of the balanced translocation father followed by non disjunction at meiosis ii in the balanced spermatocyte. emanuel syndrome results from der 22 t 11q23 22q11 cleft palate ear anomalies heart defects genital anomalies hypotonia and mental retardation are the main features of the syndrome we report a nine year old boy with the t 11 22 q23 q11 chromosome transmitted in an unbalanced fashion from his mother and originated in the maternal grandmother s meiosis in addition to mental retardation hypotonia craniofacial anomalies and cryptorchidism he has novel findings such as joint hyperextensibility left liver lobe agenesis left sided malposition of the gallbladder and pancreas hypoplasia this is the first report associating these features with emanuel syndrome.	[['11'], ['22']]
56a39a32496b62f23f000005	List packages for transcription factor binding sites' (TFBS) analysis available in R/Bioconductor	Clustered occurrence of multiple TFs at genomic sites may arise from chromatin accessibility and local cooperation between TFs, or binding sites may simply appear clustered if the profiles are generated from diverse cell populations. Overlaps in TF binding profiles may also result from measurements taken at closely related time intervals. It is thus of great interest to distinguish TFs that directly regulate gene expression from those that are indirectly associated with gene expression. Graphical models, in particular Bayesian networks, provide a powerful mathematical framework to infer different types of dependencies. However, existing methods do not perform well when the features (here: TF binding profiles) are highly correlated, when their association with the biological outcome is weak, and when the sample size is small. Here, we develop a novel computational method, the Neighbourhood Consistent PC (NCPC) algorithms, which deal with these scenarios much more effectively than existing methods do. We further present a novel graphical representation, the Direct Dependence Graph (DDGraph), to better display the complex interactions among variables. NCPC and DDGraph can also be applied to other problems involving highly correlated biological features. Both methods are implemented in the R package ddgraph, available as part of Bioconductor Here, we present MMDiff, a robust, broadly applicable method for detecting differences between sequence count data sets. Based on quantifying shape changes in signal profiles, it overcomes challenges imposed by the highly structured nature of the data and the paucity of replicates Supervised detection of conserved motifs in DNA sequences with cosmo We here introduce an algorithm, called cosmo, that allows this search to be supervised by specifying a set of constraints that the position weight matrix of the unknown motif must satisfy. Such constraints may be formulated, for example, on the basis of prior knowledge about the structure of the transcription factor in question. The algorithm is based on the same two-component multinomial mixture model used by MEME, with stronger reliance, however, on the likelihood principle instead of more ad-hoc criteria like the E-value dPattern: transcription factor binding site (TFBS) discovery in human genome using a discriminative pattern analysis. TFBS: Computational framework for transcription factor binding site analysis.	[['Neighbourhood Consistent PC (NCPC) algorithms'], ['MMDiff'], ['cosmo'], ['dPattern'], ['TFBS']]
60292e661cb411341a000112	What 3 organs are the sphincter of Oddi associated with?	Sphincter of Oddi (SO) is a dynamic structure located strategically at the confluence of the bile duct, the pancreatic duct and the duodenum.  Because the sphincter of Oddi does not regulate the pancreaticobiliary junction in PBM, pancreatic juice frequently refluxes into the biliary tract and can cause various complications, including biliary cancer.  The most common functional disorders of the biliary tract and pancreas are associated with disordered motility of the sphincter of Oddi (SO). Th We have investigated the existence of neural connections between the duodenum and the sphincter of Oddi (SO). St nd set of experiments, sphincter of Oddi was divided into two parts and the effects of field stimulation were studied separately on areas close to the duodenal papilla (area I) and areas close to the common bile duct (area II). In the whole sph morphine administered prior to MR cholangiopancreatography can improve image quality by causing the sphincter of Oddi to contract, which increases pressure in and distention of the biliary and pancreatic ducts. Morphine admin LTS: Two to 3 weeks after gallbladder injection, labeled nerve cell bodies were found in the myenteric plexus of the proximal duodenum but were rare in the duodenum distal to the sphincter of Oddi. No The sphincter of Oddi is the smooth muscle connection between the bile duct and the duodenum. The Sphincter of Oddi is a small smooth muscle sphincter strategically placed at the junction of the bile duct, pancreatic duct, and duodenum. The relationship of the sphincter of Oddi to the stomach, duodenum and gall-bladder. There is a definite relationship between gastric antral activity and flow through the sphincter of Oddi. The sphincter of Oddi appears to be partially autonomous but is readily affected by changes in duodenal tone.2. Mechanical or electrical stimulation of the stomach, duodenum, or upper small bowel influences the tone of the sphincter of Oddi. Two thirds of patients with biliary sphincter of Oddi dysfunction have elevated pancreatic basal sphincter pressure. Major papilla pancreatic sphincter dysfunction, a variant of sphincter of Oddi dysfunction, causes pancreatitis and pancreatic-type pain. Biliary and pancreatic endoscopic sphincterotomies are associated with two- to fourfold increased incidence of pancreatitis following the procedure in patients with pancreatic sphincter hypertension. It has been reported that interdigestive motor activities occur in the gallbladder and sphincter of Oddi as well as in the gastroduodenal tract and truncal vagus nerves modulate the gastroduodenal motility pattern. The results imply that celiac branches of the vagus nerve modulate the interdigestive motor activity in the stomach, descending duodenum, gallbladder and sphincter of Oddi. The sphincter of Oddi is a small sphincter which is strategically placed at the junction of the bile duct and pancreatic duct with the duodenum. [Lesions of the area of Oddi's sphincter: incidence and association with biliary and pancreatic lesions in a series of 109 autopsies]. These studies support Oddi's original description that the sphincter has a major role in the control of flow of bile and pancreatic juice into the duodenum, and equally importantly helps prevent the reflux of duodenal contents into the biliary and pancreatic ductal systems. We have used the term sphincter of Oddi dysfunction to define manometric abnormalities in patients who present with signs and symptoms consistent with a biliary or pancreatic ductal origin. Chronic pancreatitis was more frequently associated with an abnormal sphincter of Oddi, but in these cases, another associated disease could explain pancreatitis (alcoholism, hemochromatosis). The sphincter of Oddi (SO) is critically located at the junction of the common bile duct (CBD), main pancreatic duct, and the duodenum. Sphincter of Oddi (SO) is a dynamic structure located strategically at the confluence of the bile duct, the pancreatic duct and the duodenum. The most common functional disorder of the biliary tract and pancreas relates to the activity of the Sphincter of Oddi.	[['pancreas'], ['bile duct'], ['duodenum']]
56ebfa13107309bc2f000004	Which are the roles of chromatin compartments in the eukaryotic nucleus?	concentrating proteins needed to perform different steps of RNA synthesis within specialized nuclear compartments will be important in orchestrating events required for efficient gene expression. Chromatin domains and nuclear compartments: establishing sites of gene expression in eukaryotic nuclei. Using the adult bovine lens as a model system, nuclear changes accompanying denucleation are described with particular emphasis on the lamina, nucleolar and coiled body compartments in lens nuclei. Changes in the nucleolar and coiled body compartments precede lamina and chromatin reorganization during fibre cell denucleation in the bovine lens Prior to chromatin condensation, coilin redistributed to the nucleolar compartment and was absent from nuclei where chromatin had begun to condense. These constraints reflect the physical attachment of chromatin to nuclear compartments or steric impairment caused by local ultrastructure A number of these proteins accumulate in viral replication compartments in the infected cell nucleus, indicating that these proteins may have a role in viral replication.  Nuclear marginalization of host cell chromatin associated with expansion of two discrete virus-induced subnuclear compartments during baculovirus infection In the late stage of infection, however, the peristromal region (PR), another virus-induced subnuclear compartment, was also excluded from the chromatin-localizing area. This correlation between compartmentalization and chromatin exclusion suggests the possibility that a chromatin-exclusive property of viral molecules, at least in part, supports nuclear compartmentalization of virus-infected cells. Chromatin modifications in hematopoietic multipotent and committed progenitors are independent of gene subnuclear positioning relative to repressive compartments To further clarify the contribution of nuclear architecture in the regulation of gene expression patterns during differentiation of human multipotent cells, we analyzed expression status, histone modifications, and subnuclear positioning relative to repressive compartments, of hematopoietic loci in multipotent and lineage-committed primary human hematopoietic progenitors. We report here that positioning of lineage-affiliated loci relative to pericentromeric heterochromatin compartments (PCH) is identical in multipotent cells from various origins and is unchanged between multipotent and lineage-committed hematopoietic progenitors.  The complexity in composition and function of the eukaryotic nucleus is achieved through its organization in specialized nuclear compartments. Cohesin-based chromatin interactions enable regulated gene expression within preexisting architectural compartments. Chromosome conformation capture approaches have shown that interphase chromatin is partitioned into spatially segregated Mb-sized compartments and sub-Mb-sized topological domains. This compartmentalization is thought to facilitate the matching of genes and regulatory elements, we find that architectural compartments are maintained in noncycling mouse thymocytes after genetic depletion of cohesin in vivo Our findings indicate that cohesin-mediated long-range interactions facilitate discrete gene expression states within preexisting chromosomal compartments Histone posttranslational modifications mediate establishment of structurally and functionally distinct chromatin compartments of eukaryotic nuclei. Recent studies employing chromatin conformation capture techniques indicate that Hox clusters adopt a remarkable spatial configuration, in which active and inactive genes are segregated into two distinct chromatin compartments. Recent Hi-C mapping has unveiled substructure within chromatin compartments called topologically associating domains (TADs) that are largely conserved in their positions between cell types and are similar in size to replication domains. Interaction of SP100 with HP1 proteins: a link between the promyelocytic leukemia-associated nuclear bodies and the chromatin compartment. We propose that basically three nuclear compartments exist, an &quot;open&quot; higher-order chromatin compartment with chromatin domains containing active genes, a &quot;closed&quot; chromatin compartment comprising inactive genes, and an interchromatin domain (ICD) compartment (Cremer et al., 1993; Zirbel et al., 1993) that contains macromolecular complexes for transcription, splicing, DNA replication, and repair. Genes in &quot;open,&quot; but not in &quot;closed&quot; higher-order chromatin compartments have access to transcription and splicing complexes located in the ICD compartment. Genes in &quot;open,&quot; but not in &quot;closed&quot; higher-order chromatin compartments have access to transcription and splicing complexes located in the ICD compartment. Chromatin domains that build the &quot;open&quot; chromatin compartment are organized in a way that allows the direct contact of genes and nascent RNA to transcription and splicing complexes, respectively, preformed in the ICD compartment. We propose that basically three nuclear compartments exist, an &quot;open&quot; higher-order chromatin compartment with chromatin domains containing active genes, a &quot;closed&quot; chromatin compartment comprising inactive genes, and an interchromatin domain (ICD) compartment (Cremer et al.	[['providing complex regulation'], ['facilitating matching genes and regulatory elements'], ['efficient trancription']]
6057238394d57fd879000029	List the main proteins found in human saliva.	Mucins, as the major salivary proteins the two thirds of identified spots corresponding to amylases, cystatins and immunoglobulins several protein spots of immunoglobulin chains The concentration of total protein and salivary amylase was significantly lower in NWS and SWS of psoriatic patients compared to the healthy control. 	[['Amylases'], ['Cystatins'], ['Immunoglobulins'], ['Mucins']]
5324cca79b2d7acc7e00001d	What are the mobile applications fields of use for patients ?	Evidence-based strategies in weight-loss mobile apps Weight-loss mobile applications (apps) have the potential to be a helpful tool Mobile apps for pediatric obesity prevention and treatment, healthy eating, and physical activity promotion Mobile applications (apps) offer a novel way to engage children in behavior change, Mobile applications in dermatology A total of 229 dermatology-related apps were identified in the following categories: general dermatology reference (61 [26.6%]), self-surveillance/diagnosis (41 [17.9%]), disease guide (39 [17.0%]), educational aid (20 [8.7%]), sunscreen/UV recommendation (19 [8.3%]), calculator (12 [5.2%]), teledermatology (8 [3.5%]), conference (6 [2.6%]), journal (6 [2.6%]), photograph storage/sharing (5 [2.2%]), dermoscopy (2 [0.9%]), pathology (2 [0.9%]), and other (8 [3.5%]). The most reviewed apps included Ultraviolet ~ UV Index (355 reviews), VisualDx (306), SPF (128), iSore (61), and SpotMole (50).  Twenty-seven mobile apps were identified and reviewed that involved general pharmacy practice, including apps that involved drug references, clinical references, medical calculators, laboratory references, news and continuing medical education, and productivity. Today, many high quality mobile apps are available for users and health professionals and cover the whole health care chain, i.e. information collection, prevention, diagnosis, treatment and monitoring Our team has developed a mobile health and fitness app called myFitnessCompanion®  to examine the current available mobile smartphone applications (e.g., apps) that utilize principles of ecological momentary assessment (EMA)-daily self-monitoring or near real-time self-assessment of alcohol-use behavior-to promote positive behavior change, alcohol harm reduction, psycho-education about alcohol use, or abstinence from alcohol. few apps addressed alcohol-use behavior change or recovery. Aside from tracking drinking consumption, a minority utilized empirically based components of alcohol treatment. More than 17,000 mHealth apps now are available for smart phones and other devices, and they do everything from monitoring urine flow for patients with enlarged prostates to reminding people prone to kidney stones to drink more water.	[['weight loss'], ['exercise', 'physical activity', 'fitness'], ['dermatology'], ['alcohol-use behavior change'], ['urine flow'], ['fluid intake']]
6020b8811cb411341a000089	Which cancers can be treated with Selpercatinib?	BACKGROUND: Selpercatinib (LOXO-292) and pralsetinib (BLU-667) are highly potent RET-selective protein tyrosine kinase inhibitors (TKIs) for treating advanced RET-altered thyroid cancers and non-small cell lung cancer (NSCLC).  Based on results from the phase I/II LIBRETTO-001 trial, selpercatinib was recently approved by the US FDA for the treatment of RET fusion-positive non-small-cell lung cancer, RET fusion-positive thyroid cancer and RET-mutant medullary thyroid cancer. The FDA has greenlighted selpercatinib, the first targeted therapy for RET-altered non-small cell lung cancer (NSCLC) and certain types of thyroid cancer. INTRODUCTION: Novel rearranged in transfection (RET)-specific tyrosine kinase inhibitors (TKIs) such as selpercatinib (LOXO-292) have shown unprecedented efficacy in tumors positive for RET fusions or mutations, notably RET fusion-positive NSCLC and RET-mutated medullary thyroid cancer (MTC). Neoadjuvant selpercatinib for advanced medullary thyroid cancer. Recently, highly potent next generation selective RET inhibitors have been clinically validated, and selpercatinib was recently Food and Drug Administration (FDA)-approved for advanced MTC.  PURPOSE: Selpercatinib and pralsetinib induce deep and durable responses in advanced RET fusion-positive lung and thyroid cancer patients.  RET-selective inhibitors selpercatinib (LOXO-292) and pralsetinib (BLU-667) recently demonstrated favorable antitumor activity and safety profiles in advanced RET fusion-positive NSCLC, and both have received approval by the US Food and Drug Administration for this indication.  CONCLUSIONS: In this phase 1-2 trial, selpercatinib showed durable efficacy with mainly low-grade toxic effects in patients with medullary thyroid cancer with and without previous vandetanib or cabozantinib treatment.  Overcoming MET-Dependent Resistance to Selective RET Inhibition in Patients with RET Fusion-Positive Lung Cancer by Combining Selpercatinib with Crizotinib. BACKGROUND: Selpercatinib (LOXO-292) and pralsetinib (BLU-667) are highly potent RET-selective protein tyrosine kinase inhibitors (TKIs) for treating advanced RET-altered thyroid cancers and non-small cell lung cancer (NSCLC). On May 8, 2020, the Food and Drug Administration granted accelerated approval to selpercatinib for 1) adult patients with metastatic RET fusion-positive non-small cell lung cancer (NSCLC), 2) adult and pediatric patients ≥12 years of age with advanced or metastatic RET-mutant medullary thyroid cancer (MTC) who require systemic therapy, and 3) adult and pediatric patients ≥12 years of age with advanced or metastatic RET fusion-positive thyroid cancer who require systemic therapy and who are radioactive iodine-refractory (if radioactive iodine is appropriate). Approval was granted based on the clinically importa  on results from the phase I/II LIBRETTO-001 trial, selpercatinib was recently approved by the US FDA for the treatment of RET fusion-positive non-small-cell lung cancer, RET fusion-positive thyroid cancer and RET-mutant medullary thyroid cancer. This art Selpercatinib, a novel, highly selective and potent, inhibitor of RET, demonstrated clinically meaningful antitumor activity with manageable toxicity in heavily pretreated and treatment-naive RET fusion-positive non-small-cell lung cancer patients in a Phase I/II clinical tr The FDA has greenlighted selpercatinib, the first targeted therapy for RET-altered non-small cell lung cancer (NSCLC) and certain types of thyroid cancer.  BACKGROUND: Selpercatinib (LOXO-292) and pralsetinib (BLU-667) are highly potent RET-selective protein tyrosine kinase inhibitors (TKIs) for treating advanced RET-altered thyroid cancers and non-small cell lung cancer (NSCL NSCLC). RET-selective inhibitors selpercatinib (LOXO-292) and pralsetinib (BLU-667) recently demonstrated favorable antitumor activity and safety profiles in advanced RET fusion-positive NSCLC, and both have received approval by the US Food and Drug Administration for this indication ial. LIBRETTO-431 (NCT04194944) is a randomized, global, multicenter, open-label, Phase III trial, evaluating selpercatinib versus carboplatin or cisplatin and pemetrexed chemotherapy with or without pembrolizumab in treatment-naive patients with locally advanced/metastatic RET fusion-positive nonsquamous non-small-cell lung cancer Selpercatinib is a highly selective RET kinase inhibitor that has recently been approved by the FDA in lung and thyroid cancers with activating RET gene fusions and mutations. BACKGROUND: Selpercatinib (LOXO-292) and pralsetinib (BLU-667) are highly potent RET-selective protein tyrosine kinase inhibitors (TKIs) for treating advanced RET-altered thyroid cancers and non-small cell lung can On May 8, 2020, the Food and Drug Administration granted accelerated approval to selpercatinib for 1) adult patients with metastatic RET fusion-positive non-small cell lung cancer (NSCLC), 2) adult and pediatric patients ≥12 years of age with advanced or metastatic RET-mutant medullary thyroid cancer (MTC) who require systemic therapy, and 3) adult and pediatric patients ≥12 years of age with advanced or metastatic RET fusion-positive thyroid cancer who require systemic therapy and who are radioactive iodine-refractory (if radioactive iodine is appropriate). Selpercatinib, a novel, highly selective and potent, inhibitor of RET, demonstrated clinically meaningful antitumor activity with manageable toxicity in heavily pretreated and treatment-naive RET fusion-positive non-small-cell lung cancer patients in a Phase I/II clinical trial. CONCLUSIONS: Selpercatinib had durable efficacy, including intracranial activity, with mainly low-grade toxic effects in patients with RET fusion-positive NSCLC who had previously received platinum-based chemotherapy and those who were previously untreated. 	[['non-small-cell lung cancer'], ['thyroid cancer'], ['medullary thyroid cancer']]
5a43b2d7966455904c00000c	Which are the best methods for the prediction of circular RNA (circRNA)?	Numerous algorithms that are used to detect genome-wide circRNA expression from RNA sequencing (RNA-seq) data have been developed in the past few years, but there is little overlap in their predictions and no clear gold-standard method to assess the accuracy of these algorithms. We developed the software tandem, DCC and CircTest DCC uses output from the STAR read mapper to systematically detect back-splice junctions in next-generation sequencing data. Circular RNA profile in gliomas revealed by identification tool UROBORUS. In this work, we have developed a computational pipeline named UROBORUS to detect circRNAs in total RNA-seq data.   Here, we use common RNAseq datasets to scrutinize and compare the output from five different algorithms; circRNA_finder, find_circ, CIRCexplorer, CIRI, and MapSplice and evaluate the levels of bona fide and false positive circRNAs based on RNase R resistance. miARma-Seq: a comprehensive tool for miRNA, mRNA and circRNA analysis. PcircRNA_finder: a software for circRNA prediction in plants. A circRNA prediction software for plants (termed PcircRNA_finder) was developed that is more sensitive in detecting circRNAs than other frequently used programs (such as find_circ and CIRCexplorer) Recently, circular RNA (circRNA), a class of endogenous non-protein coding RNAs that contain a circular loop, was found to exhibit multiple biological effects. RESULTS A circRNA prediction software for plants (termed PcircRNA_finder) was developed that is more sensitive in detecting circRNAs than other frequently used programs (such as find_circ and CIRCexplorer), Based on analysis of simulated and real rRNA-/RNAase R RNA-Seq data from Arabidopsis thaliana and rice PcircRNA_finder provides a more comprehensive sensitive, precise prediction method for plants circRNAs.	[['circRNA_finder'], ['find_circ'], ['CIRCexplorer'], ['CIRI'], ['MapSplice'], ['UROBORUS'], ['Circ TEST DCC'], ['miARma-Seq']]
5e2f43bafbd6abf43b000029	Please list 2 human diseases caused by a coronavirus.	Since severe acute respiratory syndrome (SARS) and Middle East respiratory syndrome (MERS) coronaviruses (CoVs) share similar characteristics with respect to clinical signs, etiology, and transmission Human coronaviruses (hCoVs) can be divided into low pathogenic and highly pathogenic coronaviruses. The low pathogenic CoVs infect the upper respiratory tract and cause mild, cold-like respiratory illness. In contrast, highly pathogenic hCoVs such as severe acute respiratory syndrome CoV (SARS-CoV) and Middle East respiratory syndrome CoV (MERS-CoV) predominantly infect lower airways and cause fatal pneumon In the last 15 years, we have witnessed the emergence of two zoonotic, highly pathogenic HCoVs: severe acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus (MERS-CoV). First identified in 2012 , Middle East respiratory syndrome ( MERS ) is caused by an emerging human coronavirus , which is distinct from the severe acute respiratory syndrome coronavirus ( SARS-CoV) , and represents a novel member of the lineage C betacoronoviruses The virus was termed Middle East Respiratory Syndrome Coronavirus (MERS-CoV) and is taken notice of important coronavirus caused severe diseases to human after the outbreak of severe acute respiratory syndrome (SARS) coronavirus. They mostly cause enteric or respiratory disease, which can be severe and life threatening, e.g., in the case of the zoonotic coronaviruses causing severe acute respiratory syndrome (SARS) and Middle East Respiratory Syndrome (MERS) in humans.	[['MERS'], ['SARS']]
